label,text
0,WOULD YOU PLEASE STRIVE TO READ MORE CAREFULLY BEFORE YOU JUMP DOWN PEOPLE S THROATS ABOUT SOMETHING 
0,None of us are claiming to be better NOR superior to any other white nationality Take a nice  long holiday to Ireland and see what we re bloody talking about for yourself before you jump in on it 
0,If they ban the celtic cross as a hate symbol it ll make every graveyard in Ireland a shrine with thousands crosses in them around or country
0,it is down to the EUwe have no say anymore on any piece of scum coming into the country as long as they have an EU passport
0,David Duke is the best W N that can speak the truth with the media that hates himObama sould return to Africa and help out his own peopleUpdates on 
0,The story here is that a none to bright thief tried to break into the East London Museum 
0,As he went about his dubious deeds he set off the museum s alarm system 
0,They will be coming to your area to live soonEmail our minister of intergraton and thank him for his good workAttachment 78265
0,You cant expect those poor underprivilidged blacks to have to put up with this cold weather 
0,A nice holiday in the sun paid for by the silly Irish is just the ticket 
0,Where can whites get in line for a house 
1,I would love a house 
0,I feel this is racist against whites 
0,The problems start when you start to accommonadate these people in the first place   give an inch and they ll take a mile 
0,I would say not 
0,The media want s to promote a pro Multi ~ Culti Ireland and not all the disaster that it has caused in Ireland
0,Did anyone here of the co up Irish lets say like the ab have got the Irish mob to be brothers to keep out the foreign crowd  I got it from the star newspaper a few weeks back could be a load of made up
0,It was so great meeting all you guys last night i cant believe how many of us managed to hook up  nearly the entire crew  see you all in a few days 
1,Hail Celtic Dawn
0,i think i may know this person  its me and i m doing good  this is some surprise wow check you pm s  talk to you soon 
0,If you re not prepared to make the effort of holding faith in Ireland s future  you should leave this board 
0,I would nt even consider these knackerspykies as Irish as they have no respect for their race or loyalty to Ireland and should be put down like the dogs they are 
0,You hit the nail on the head there 
0,Everyone I have spoken to is opposed to multiculturalism and not ONE party in Ireland will do anything about it or listen to people 
0,Another piece of media propaganda is on the TV now 
0,Capital D which promotes a multicultural Dublin 
0,The reason they are killing themselves is because our weak liberal goverment are too afraid to make them do any sort of training 
0,They fear it might be racist 
0,another article on the mail today on their side bet you they will be allowed to stay think of the money that these people soak off the irish people madness 
0,The History channel had something on about what your talking about 
0,It went through the history of all Dracula movies and the real life Dracula 
0,i am a 16yr old irish male dont worry lads i ll make sure ireland stays white and i hope i can count on help from my stormfront brothers around the world  2508
0,Government should be held accountable for not doing more in the past to preserve betterHopefully whats left can be managed better 
0,Great to see you back Irish Rose 
0,If you ve not had the chance to check it out  you might find this site of some interest 
0,Excellent idea 
0,I am to help in anyway i can 
0,A few weeks ago i started looking into doing that and have got a few pictures and LOADS of mobile numbers so far  reds are just SO naive 
0,Well atleast the guy was 64 years old  hopefully he s too old to bear any half caste children with that Filipina woman 
0,As northern Ireland falls under our rule we have more right to be here than a plastic paddy from america so kindly crawl back under your rock 
0,Latha math dhuibh agus de tha dol agad fhein  a PhadruigHello Pat  how are you 
0,You shall know of where to go from there  gille or   
0,Change the language of your keyboard setting in your Control Panel under the Regional Optional and Langauges theme or   
0,Make a visit here  lad  
0,Pray vnto Odin 
0,Manyaluck to you  gille 
0,Greetings were looking to recruit new members for the United Front or start a new chapter in SurreyVan we are only in the Valley right now pm if interested 
0,When they took the cross off the Canadian flag then we were doomed 
0,Up until then we were part of Europe 
1,The flag should have the leaf thingy and a mix between the French flag and the George Cross of England to show the ethnic heritage of the White Canadians
0,Id say move out west were ever either BC or Alberta all white people in Canada need to move out west so we can take the west back 
1,If you want to start doing something productive for your race you can start by posting Mantra 
1,Check out the link in my sig brother 
0,Wrote a brief essay on the theology of the KKK cross burning ritual and how it benefits society as a whole 
0,Theres no way to stop them from coming to Canada all that is needed is proof of ownership of a house in India  africa etc and they can enter in on a tourist visa 
0,I was in the Taiwan airport and the whole plane was East Indian 
0,Live off the island 
1,Nonwhites like crowded conditions not wide open spaces 
0,You forgot to add that they spread disease and their poor hygiene causes pest infestations  then there is rampant drug use and sexual assaulting white women and children 
0,I live hour south of Regina 
1,Not much for natives here where I live  though every store is all philipinos itseems 
0,Zionists want to maintain the racial diversity in the West 
0,They do not want an antiIslamic uprising that results in the expulsion of Muslims 
0,Im actually really sad that only one person emailed me 
0,In all of Vancouver 
0,It makes my heart sick 
0,You need to join a Nationalist organization so you are more part of the scene such as the Nationalist Party of Canada 
0,in england the spanish flag is probably kosher to fly without getting your collar felt  any flag in the world would be ok but the jack and st george
0,They will never get anywhere  theyre just as bad if not worse than the BNP in respect to how stigmatized their name is 
1,I see where you are coming from 
0,But remember  lots of people I hear say that their parents would kick off if their brought back a nonwhite home to introduce himher as their partner 
0,Some of them are Jewish  but most of those complicit in the betrayal of this country are our own flesh and blood  which is the great tragedy of our times 
0,The problem is that through western elites we have to feed and look after useless savages like malema 
1,If that stopped the worthless thing would starve 
1,The new census has shown some 92 million non whites in England and Wales  this was a properly done census in my opinion and has shown that the white population of the UK is barely 50 million
0,Unfortunately our official greeter Evaline has nt been about for awhile so allow me to bid all of you who have recently joined our little band of brothers  and sisters  a warm welcome max
0,hi all i am from south of london hope to make many like minded friends got bored of listening to the lefties so need to talk to real people
0,Watching and reading between the lines of the libtard media over the past few days  I think they are very nervous indeed 
0,He use to run it a few year ago I use to run around with him and some other lads from London
0,Hi Lads and Lasses  im new here  The country is in a mess and I have been watching these posts for weeks 
1,I think its a great site and very informative
0,65 of all media coverage in britain is the BBC and they are openly biased towards the left and the others are nt much better 
0,Hello Everyone on Stormfront Have heard a lot of good things about this forum so I have decided to take the plunge 
1,I m a nationalist who belonged to the preGriffin BNP 
0,Yes and thank you to those who reported this vile sicko 
0,He can go pollute some other pool with his disgusting paedophilia 
0,Im in Australia and I want it to be done and over with  my mum is constantly going on about the Olympics like its a big deal 
0,Well being a British nationalist is being a white nationalist seeing as the British are a nation of whites 
0,More broadly  of course I wish to see white countries geton with each other but if it came down to a choice between my country s interests and those of another white country I would put my own first 
0,I went on the EDL page last night and I saw the funnies thing 
1,Why Bedfordshire Needs Kevin Carroll as Police Commissioner
0,Yes my friend this you must do 
1,And no of course you not going to lay down and let them do what they please 
0,We will stand shoulder to shoulder with you on this fight 
0,Kiss and make up kids  the real enemy is on our streets raping our women 
1,Let s deal with the nonwhites first Congrats on you finding love
0,If you need a good dog  you cant beat a bull terrier  strong  loyal  great with kids  and have a bite pressure of up to 5000 lbs per square inch  compared to a Rottweiller which is 500 lbs per square inchSarge2506
0,Of course the county is lovely  in facts its gods country in our book BUT the cities are rat infested with enrichers  just how the country is isnt it 
0,I just realised how much anti Russian propaganda is on the internet in the last week or two 
0,I hope not much people will trust all that propaganda 
1,Hiya i m new here and sick of watching my country become infected with the disease of multiculturalism 
1,its nice to be with likeminded individuals 
0,I wonder when it will end  and when people will have had enough as well 
0,This video on british becoming a minority is so awful ill never watch it again 
0,Welcome CA1784  ROY BROWN  Th0r  dan23uk  ourtimewillcome and Glasgow Girl 
0,Just a second and I ll pipe you all aboard  TootToot 
0,I m sorry  ive only got this Kazoo but   Welcome Aboard   just the same 
1,I joined under another name way back in 2003 when SF Britain was a single page  i miss those early days the banter and comradeship was fantastic
0,I find that video disturbing at best 
0,The Juden never stop with the race mixing yet they dont want it for themselves 
0,I honestly dont understand ukip sometimes they look like labour but on the other hand like the torys 
0,There a joke BNP FOR ME
1,And so friendly too 
0,I cant wait till they take over our country and we all have to convert to Islam 
0,i would move to surrey just outside Kingston upon Thames ok Kingston is infested but outer areas are not too bad inner London is just a joke
0,Damn if I had known about this earlier I would have attended 
0,Will there be similar events in the nottoodistant future 
0,Not an answer I d expect from a mod 
0,The fyromians have always been coming onto the Greek thread for months spewing false history and we provoke them 
0,Too lazy to make a proper rage comic 
0,Le me searching le webs for info about le ongoing crisis in this thread 
0,Fyromia  Encyclopedia Dramatica Greece  Encyclopedia Dramatica Bulgaria  Encyclopedia Dramatica
0,In an unassuming family house on a dead end in Verl an internationally known musician a recording studio right has for years operated 
0,Marco Laszcz is a singer and mastermind of the band Sleipnir 
0,He is regarded as one of the central figures of the neoNazi right rock scene 
1,Well Marco is a German patriot and musician who  in the sick minds of ZOG  committed the heinious crime of producing music for a local school 
0,How evil can you get huh 
0,You will need to hit the translate button on the above link 
0,SOLIDARITY WITH MARCO 
0,Yes but difference is that Putin is still in charge and Jews have to behave  while on other picture Jewess Albright is in charge and is there to give orders to Ukraine  so you cant really compare 
0,same over here in australia the entire melbourne taxi system is filled with indians and africans its funny that there are no calls for diversity in the taxi industry
1,Oh my god 
0,That literally hurt my brain and made me laugh while I was reading it  its so ridiculous that you really cant do anything else 
0,Id like to say something but I once heard  if you have nothing good to say dont say anything at all  
0,If thinking was easy everyone would be doing it 
0,Im always mystified by the way that those most set on getting rid of partition are always those who want to have nothing at all to do with the PUL community in the north 
0,Israeli Embassy in Ireland had to take note of the graffiti giving their Jewish supremacists worldwide and in Ireland being given notice scroll down to their 6613 entry on their Israel in Ireland fb page https  
0,Im on yer side 
0,We are ALL on the same bloddy side 
1,Let s all stay together 
0,We MUST  stand together This dived and conqer bullcrap has got to end  now 
0,If all of this was true  you would not be beaten in every battle in I  II Balkan war and in WWI by us 
0,Minister asks YouTube to remove video directing antiSemitic abuse at him Minister asks YouTube to remove video directing antiSemitic abuse at him  The Irish Times  Fri  Mar 30  2012 Alan Shatter  Jewish NationWrecker  YouTube
0,One can only express sympathy to the families of those people who died regardless of whether they were protesters  police  or progovernment 
0,Christ did not promote any violence  however mohammed ordered to kill the non believers  which includes us christians and pagans on Stormfront 
0,Ive seen it before  most are Poles from America from what I see 
0,Too many libtards  I would nt waste my time there 
0,everyone who doesnt speak Romanian and look as in WHITE get out of Romania a move back to your homeland 
0,Ill like to take that for a test drive 
0,Hope its as fast as it looks because it will have to be fast 
0,OMG unfortunately they are very good at hot air didnt see any massive demos to prosecute the kiddie fiddlers amongst the Christian Brothers 
0,I just got a group started in my area Roswell Aryan Front and we re looking for people to join or groups to join with if anyone is interested in joing or knows or is part of a group that is recruiting send me a private message or email appreciate it 
0,I guess I should have known that there are too many bleeding heart liberals in the NW to get an answer to this thread 
0,I m too close to the left coast 
0,All I got from that is 
0,At least she goes to church now LOL
0,I dont drive a Ford but I got a s10 with a 6 inch lift on it 34 inch mickie thompson swampers rollbar and the kc lights on the rollbar 
0,Somehow it is not hard for me to imagine you fighting off an entire police force  you certainly sound mean enough 
0,hey im looking to talk tomeet ppl around my age in my area 16fpoway sanDiego any1 around me wanna message back to this that be awesome thnkx
0,i used to go out with younger women but i just dont understand them any more i would prefer low 30s were they have gotten some of the wildness out of them 
1,Yeah but I should mention that a few places there  like Beaver Falls and Aliquippa  are chockfull of filthy  and I mean filthy  n      s 
0,I dont know if the person that said that ever leaves the house  but all I ever see are black guys and Mexicans everywhere 
0,I dont drink vodka but you sound like me but I am ten years older than you so its even worse 
1,This thread was started in July are you feeling better now 
0,hello all Is any one on here from Austin Texas or not far 
0,I am moving there tomorrow afternoon would love to meet other WP people in the area 
0,What happened is they left 
0,I went to school there  and as soon as I was graduated  I left too 
0,Get the hell out of there as soon as possible 
0,Only the crazy ones stay 
0,Sorry to hear you re so down 
0,If you d like to talk just send me a message 
0,It will get better 
0,Itd be nice to know 
0,Maybe some of us can meet  move in next to or near each other  and start building up White communities and keep itspreading across the country 
0,I tried to click on your link and see your pictures  but there was nothing 
0,Maybe I will try later 
0,Maybe you need to move  but honestly I think its that way everywhere unfortunately 
0,Good luck  11
0,As soon as i get a little smarter  i ll figure out how to attach pics if this one didnt work 
0,Oh I see how it is  Son of the Mist 
0,You laugh at us but I have yet to see a picture of you 
0,Please feel free to pm me or email me anytime 
0,My email is in my profile 
0,I am new to Stormfront and was wondering who is from Tn 
0,I m looking to make new friends in the west  middle tn area 
0,Five is about what ive found also 
0,I moved here so I m not  out of the wood work  
1,How s Balt 
1,Im in SWVa 
0,Email me at ericahoeschntelosnet
0,I ll be out of town for a few weeks  and I dont plan on getting online again while I m gone  Maybe we can touch base then  88 
0,Hi new to the site  saw your message  i live in Aurora and would like to meet some good ppl here  Brian
0,Hey Blue email or PM me if you want to chat 
0,I m either in North Florida or Nigeria sometimes i cant tell the difference mothergrinninbirdyahoocom
0,Hey just looking for some fellow brothers or sister to meet with  im starving for information and Possible Klans to join would like to be able to meet with people around my age but also older and helpful
0,Check out the Knights of the Ku Klux Klan they also have a internet news program usually updated weekly and can be seen with Real Player 
0,Im in the pittsburgh area myself 
0,I guess you are far away  as ive never even heard of that town listed as your location 
0,Hey there  i m a skin chic in KC  i just found out about this site my friend skin14  88 showed this to me  just saying hello 
0,I am from vancouver wa am a singer in a up an coming white power band and i am looking to meet some one who has no boyfriend or man at all and is white
0,I was here before and thought I saw a chat room a year ago 
0,It was great I got to tell my funny jokes and get a reaction 
0,Does anyone know where I can chat 
0,its the same way in denver i dont even think anybody speaks english out here anymore i love this town but i think its time to go 
0,how are u im looking to make new friends so i ask u would u like to talk to me some time im a guy frome ny just trying to make some new friends if u would like to talk to me u can email me at killergods2001yahoocom thanks for your time hope to hear from u
0,Just out there looking for my future wife Actually I am just hoping to find some white ladies from canada give me a shout via email 
0,Hey Summer I live in Florida 
0,What city do you live in 
0,If ya wanna talk just PM me 
0,hey i live right outside orlando pm me for my phone number not alot of skins like it was in the 80 s but i would be glad to meet others
0,CGG you and I have many of the same tastes 
0,ive added you to my AIM but have yet to catch you online 
0,its ok sister if you need a help hand you no where to come 88 have a nice White day 88 goldeboy 88
0,im a 21 year old white woman  mother of one 2 year old boy i have been looking for others like me in oregon for quite some time now and have ony found a few 
0,were in chicago u live 
0,What u look like 
0,We can ge ttogather sometime if ya want or just talk for a while 
0,in a crisis  it wont matter people will have to join us or face death at the hands of nonwhites its that simple without the media and schools feeding them lies  they will have nothing to go on by except for real world encounters and cold truth  and thats when our numbers will get large 
0,I assume we have the concept that those who are themselves not in a PLE might be willing to invest in one 
1,Click on the audio player at the link below 
1,There are about 20 minutes with the webmaster and the remaining 25 minutes are callers on the subject 
1,Polite people some times get service from small town businesses 
0,Polite people are rarely seen as huge threats to small town life 
0,You went there 
0,You tried to help 
0,You acted like yourself 
0,So she is getting food stamps from a state she has nt lived in for months 
0,Taking money from Oregon taxpayers  while 1500 miles away 
0,I wanted to thank you Mjodr for taking the time today to go check out a house there in the area for my family and I to move to 
0,We look forward to seeing you all in the PLE very soon 
0,That is correct  White men with guns built America  and it will likely take White men with guns to take it back 
0,When anyone is ready we are now taking reservations on lots as we speak first come first served contact me for more info 
0,REPORT TO CAMPO  CALIFORNIA FOR DUTY RIGHT AWAY 
0,CAMPO SAN DIEGO EAST COUNTY CALIFORNIA On Now thru August 7  2005 760 6440857 Come One Come All 
0,It is a noble idea but I would rather stay here in mostly white Missouri then move to 35  black South Carolina 
0,Gotta have the green grass and trees 
0,If you ever hear of something like this in Northern climes  I am very interested 
0,There will be hundreds of thousands of white people fleeing your proverbial sea of mud this is where we come in 
0,We are looking into building  mud free zones  by way of taking over key locations and building a refuge for our racial kindred 
0,Thanks Ill put together a post over on the B  H site in the next couple of days to let people know about the PLE ideas and ask about adding a PLE forum over there 
0,There are many interesting listings on this web site  including Stormfront s own Advance Scout forum which teaches the principles of Pioneer Little Europe  
0,The PLE that I join will be centered on MUSIC 
0,Live music and dancing 
0,Look for my thread  Oh no 
0,Not another promo  Meet Me at the Footbridge  PLE and the Musicman 
0,These are what I am trying to do 
0,I think you should try to speak at the EURO Conference this year about the PLE Concept 
0,It is a noble idea but I would rather stay here in mostly white Missouri then move to 35  black South Carolina 
0,I would if I liked my neighbors  There are some people on this board that I would hate to live next to
1,Whites shoudl clean their own mess 
0,No I meant how to get around buying up all the land in a PLE chosen town while refusing nonwhites to buy any property in such an area  it probably would nt matter if a nonwhite bought your house before you joined a PLE 
0,Ive just been reading through quite a few of them and I m pleased to say there seems to be quite a degree of support 
0,As long as they are proWhite and follow board guidelines  I can put up with their  spin   as long as they ll put up with mine 
0,A small trace amounts of non white blood a few generations back can be removed naturally by generational mixing of more white blood into the lifeline of a family who s great great so on on and so forth engaged in one incident of miscegenation 
1,There are entire towns in various parts of Texas I have heard that will kindly show black folks right back the way they came from 
0,I think we need to stand our ground and send our enemies away 
0,We cant just keep running to the suburbs 
0,When the nonwhites come we should stand together and send em packing  like they do to us 
1,this video pretty much proves the local demographics 
0,The best thing about Thursday fest recently is the home made ice cream they make in front of you with liquid nitrogen 
1,Why did you say you were a member of the  white knights  when it appears your a member of the knights party 
0,If you are putting bread on a White family s table  they will follow you 
0,Economic empowerment is the way to political success 
0,If somebody commits a crime in the name of the klan they are not a real klansman and should be punished by the law as well as anybody that ordered them to commit the criminal acts 
0,We are not a criminal organization and there is no place for criminals in the klan 
0,Thank you very much for your contribution 
0,All of this diversity crap needs to stop soon whites will be extinct and I m not living in a brown world I want a clean white world
1,Dont stop trying because the negro will prove you to be right 
0,When it happens to your friends they will come to you for advise  and they will see you were right all along 
0,Will you all let me know a good couple of months ahead of time so I can sell my house  most of my stuff and go hide in the woods 
0,I doubt you can actually get close enough to the antis to pass a flower 
0,But the camellia idea is great 
0,Attention Chicago people Art Jones needs your help in his campaign 
0,Go to his web site and check it out and get active 
0,Less talk and more activism 
0,I have a subway nearby and eat there occasionally 
0,The owner is white as are the staff for the most part 
0,No problems at all 
0,Though I have had problems at one or two that were groid infested elsewhere getting stale bread etc so will no go to any that have lotsof groids working in them 
0,If anyone did or is going too Join a group like the order  In my opinion  Silence is golden  and keep your mouth shut and your eyes wide open  hide
0,This should be passed to the left too  who have been victims of ADL tactics including theft of police files  smearing  and illegal spying 
0,Dont know if any of this is obsolete but its a start 
0,I try to keep up with as many flyers as I can on this site And I m usually looking for others to add as well 
0,Im glad that he quit because he should never have said he was sorry and he is a coward for backing down
0,I stop on BET sometimes to reassure my desires to fight their progression and get in the know about their latest crap 
0,It was never yours to begin with 
0,South Africa was a country founded by Europeans 
0,I do wish you luck in your repatriation to Botswana though 
0,On the basis of this argument  the Haitians had to defend themselves from the French who were  raping the island of Haiti  to death 
0,I dont believe i or anyone living today brought you here or wanted you here 
0,Sinners of the past did including your own people who sold you like cattle 
0,You should be angry at them not us as they sold you from your own homeland 
0,By the way  im against slavery 
1,I can care less who s better then who 
0,But she went on and on about how great koreans are under the guise of japanese name 
0,screw that it IS about superiority 
0,We should have a new version of the old Plantation system where every white person on earth makes millions of dollars off of the enslaved labor of all the nonWhites in the world 
0,The same way they take advantage of the state everywhere else 
0,theyreceive housing and welfare at the taxpayer s expense while breeding like cockroaches 
0,How many of these do I have to show you before you catch on 
0,You AREN T White 
1,Correct that is the exact goal of the Elite in North America 
0,They want to a mixed population since they know that mixed populations have NO center around to rebel 
0,Every ethnic Ukrainian I have ever met was White 
0,There was no question at any time that they may have some mud in the blood 
0,Wonderful people and great food 
0,It bothers me in as much it makes me want to vomit  any white woman who lay down with the beast need not try and come back because  once you go black you re not wanted back 
0,What are you talking about 
0,Those nations are all extremely diverse 
0,Their resistance to immigration is precisely because they have been exposed to you nonWhite vermin and your effect on their nations 
0,Thank you for proving our point 
0,Those in the countries you mentioned are the mongrel offspring between whites  Aryans  and Arabs and its funny how those of the East who claim to be the Aryans talk about white people who came and mixed with them and the only Aryans apparently in the East are those with light skin and blue eyes 
0,Im impressesed with the  if you dont like it go somewhere else  and  herd mentality  quips  Way to start a civilised debate  non ami 
0,Thus Whites have to wait until they become a minority in their own country and then they can have their pride too 
0,What have you got to say for yourselves 
0,Did day kill dem injuns 
1,Dids dey colononialize da new erffs 
1,Did daay getz dat Junglef feeeaaver and rr apes da slabve girls 
0,What the Hell is wrong with you people 
1,What do those pictures have to do with 27 framers of the US Constitution including George Washington  James Madison and Benjamin Franklin being nonJewish Freemasons 
0,Jesus would be very disappointed in all the so called Christians who are so supportive of Jews 
0,They were behind his crucifixion and amongst themselves admit to it 
0,You didnt build that 
0,Your white skin did 
1,its because white skin allows uv rays to pass through more readily  powering your muscles and brain 
0,Stupid theory 
0,Yup and about the same level as white privilege 
0,Yup after they get married  some still work and get the idiots to bring over their husbands under the guise of  family members  
0,Where it not for the hippies great lie of equality  racial pride of any sort would have never come into being 
0,Laugh it up ape cause without yt to protect your race Asians will probably do the world a favour and wipe your kind from the face of the Earth 
0,i agree these people are full of themselves    and i am white nothing is wrong with a different skin color white people are not better than anyone else
0,Its much easier to follow the stereotype of White people that their thought controllers fill their minds with 
1,This way they can come over here dragging their knuckles to fling their feces at us and call us racists 
0,Non Whites hate White people plain and simpleThey are taught from birth that White people are the cause of all the problems in the world and every bad thing that happens is because of evil racist White people 
0,Prove it wrong 
0,Put the crack pipe down moron 
0,Racism is as old as time itself  and no one ever admired a groid for anything other than cheap dumb labour 
0,It is nothing short of hysterical that you are such a retard you have to TELL us in your username that you are  educated  
0,Did you register an account on this site just to call these people white supremacistscall them stupid 
0,If yes  I think you are doing your people a huge disservice 
0,I agree with your post except if its a white they will say so 
0,I repped yez but must spread it around before 
0,Wait until the blacks hear about  Black Douglas   or  The Black Watch  or  Black Thursday  
0,I tried to sign up there once  theyrefused to activate my account 
0,doesntsound like I m missing much anyway 
0,i just had my first child  he will be one next week i will not push my views on him because if you push things on your child they tend to rebel  my child will learn right from wrong from my positive examples and he will see the truth 
0,Yep that s London for ya 
0,Some parts of London are more British than others 
0,But a lot of the Whites moved out to Essex and Kent 
0,Dear genius  Find a statistics text and look up  normal distribution  
0,Pay special attention to the concepts of MEAN and VARIANCE 
0,These elementary concepts render the rest of your argument entirely invalid 
0,Dont you know the Jews see a picture like this and laugh their asses off while patting each other on the back 
0,Thats what I m saying  even though they had Stone Age tools they were pretty advanced in their knowledge of plants 
0,So therefore theyre not the dumb brutes like blacks are 
0,By the way  if the person you re speaking to is claiming that blacks are held back its their duty to prove their claim  not your duty to disprove it 
0,its not like cops are running around framing black people for crimes all day 
0,In the eyes of the Jew and the libtard there is a race problem and the problem is us 
0,They wont rest till they have wiped us off the face of the earth
0,I just added up the price of textbooks REQUIRED for an organic chemistry class 
0,The total was  075 shy of  400 
0,Does anyone else find it doesntdifficult to find a white Canadian woman to date who is not Looney lefty 
0,Like they all have gay and lesbian friends for one and if you say you think homosexuality is an abomination then that is your last date 
0,Hungary must stick to its guns it is a sad day when sticking to ones guns means simply enforcing the law as proscribed
1,Canada is on par or worse than Germany these days for being antiNationalist 
0,I d imagine trying to live there as a white nationalist would be extremely hard 
0,itshould come as no surprise that the Jews start embracing the degeneracy that they promote  what goes around comes around 
0,Its wise to think in terms of  3 s  when stocking up 
0,Lighting  candles  oil lamps  solar lamps Water  creek  well  spring Potatoes  freshly grown  dehydrated  canned Guns  handgun  rifle  shotgun Transportation  truck  bike  motorcycle The list is almost endless 
0,Variety is always better than putting all your eggs in one basket 
0,its disgusting how a person color of skin determines whether or not you should give them training to become a doctor to save lives thats racist 
0,My french teacher at school found one way to get us boys to concentrate  put a french woman with big boobs in front of us 
0,It worked for the one lesson she was there anyway 
0,Im on the south shore 
0,If anyone want s to get together I m open to a BBQ with likeminded individuals 
0,Let me know 
0,We should only support white businesses whose products are made in white countries 
0,White money should only be for the benefit of the white race 
0,I took a race and ethnicity class at the college I went to 
0,I remember the teacher telling everyone that mixed races babies and mixed race peoples are always more healthy that pure bed babies 
0,Tiger woods was her example and a few others 
0,Hi I want to share these wonderful videos  very beautiful teachers and great new methods for everybody can easily learn 
0,You Tube You Tube You Tube You Tube You Tube Im sorry Im joking this is so funny
0,Their aggressiveness is a massive reason for their  success  
0,hey remember the Japanese where on the Good side during WW2 on a light note  ya  I can be idolized and all my coworkers  we are all heroes ready to build the next rail gun cannons that will power WW3
0,Shes lucky  I bet she ll be more careful next time 
0,There s nothing else like hot lead to teach you respect for a firearm 
0,The Aryan Body  Mind and Soul  Prodigies and Geniuses Dr William Shockley  February 13  1910  August 12  1989  Dr William Shockley was an American physicist and inventor 
0,Along with John Bardeen and Walter Houser Brattain  Shockley coinvented the transistor  for which all three were awarded the 1956 Nobel Prize in Physics 
0,Shockley s attempts to commercialize a new transistor design in the 1950s and 1960s led to California s  Silicon Valley  becoming a hotbed of electronics innovation 
0,Dr David Duke mentions about his friendship with Dr William Shockley in his latest video  6222010  titled  Will the White Race Survive  
1,What he means is to not directly support as far as possible  as opposed to indirectly support the system itself  via taxes etc  
1,You need to ask this when the Obama Administration instructed the IRS to target conservatives 
0,New Claims That IRS Targeting Of Tea Party Groups Continuing  Trey Gowdy  America s Newsroom  YouTube
0,I went there as a kid and it was great 
0,I went back a cpl years ago and the black vermin were everywhere 
0,Niggas dont wait in no lines 
0,And itstunk like refer and black sweat 
0,I would nt take my kids there without some serious hardcore buddies 
0,The problem is there s so many white liberal self hating traitors on the same side as the Jews and nonwhites 
1,Neither of the Diaz brothers are very bright but they generally come to fight 
0,I m sure McGregor and Nate will put on a good show but I m not forking over  50 for one good fight on a ppv
0,A punch in the face is a punch in the face regardless of where in the world it happens 
0,The effectiveness of any martial are is solely dependent on the person practicing it 
0,I was just about to post a similar thread 
0,I knew if I waited long enough my university would eventually endorse this crap 
0,Have you ever seen the  White Priviledge Checklist  that these people use 
0,God I hate Canada 
0,Ahead of their time  as you said Canada day is not about whites and their progeny who founded this nation anymore 
0,Lookhow my family is growing  two new fellas and a baby on the way 
0,This is the night he and I got all engaged and stuff 
0,X   Stone Family Band  with new inlaw at far left and new future inlaw at far right 
0,While it is hard to compete with the success of the white nationalist front under supreme chairman Goudreau  There are groups and a community here that is working to build up a local movement based on positive activism and friendly gatherings 
0,We have such a huge Asian problem 
0,If we got rid of all Asians in the country Canada would be massively white 
0,Blacks only account for around 4 percent of the population 
1,Animal Grief in the 19th Century Old Shepherd s Chief Mourner by Edwin Henry Landseer  1827 
0,During the 19th century  attributing human feelings to animals was generally considered to be more sentimentality than science 
1,Nevertheless  Regency and Victorian era reports abound of dogs who wasted away at their master s graves  cats who refused to eat or drink upon the death of their mistress  and even a pet monkey who committed suicide 
0,Some of these stories were  indeed  mere sentimentalism 
0,Others were poignant accounts of the behavior of indisputably grief stricken animals 
0,Every White person on the planet should have easy access to firearms  provided they dont have a violent criminal past or a history of mental illness 
0,Just watched the first few minutes of the video and will finish when I wake up 
0,Sounds interesting  thanks for posting it 
0,My Father taught me to shoot when I was 12 years old 
0,I taught my son when he was 12 
0,I think I was my own  tiger mom  when in Montessori school  around age 3 My memories are vague  cue song  but Mumsy said they had hoola hoops we sat in and whenever a kid stepped in mine I slapped himher 
0,Yes  I was a Libertarian from birth 
0,Cats Musical  Memory  YouTube
0,I used to beg my parents to let me wear a boy swimsuit  trunks and topless when I was 3 or 4 years old 
0,Finally  theyrelented and let me have my first pair of swimming trunks 
0,I swam in them once at the beach  and was wearing only swim trunks  just like the boys 
0,It was also the only day I wanted to do that 
0,Aw c mon Hillary is a babe 
0,Sharpton just wants to get his hands on da White House fleet of limousines 
0,We lose no matter what 
1,Just wait until they find a school where Asian girls are more violent and stupid than black males  and the leftists will have a plan on how to fight the achievement gap 
0,Before I became a Christian when I was a big fan of heavy metal I liked Old lead singer of Gathering Old female singer of Tristania  my favorite  80 s pop was all pretty good too Cyndi Lauper Sanda Kim Wilde
1,It is a silly video  but it highlights the nonsensical world in which Jesus lived and the world Jesus was instrumental in changing 
0,Stoning  Monty Python s Life of Brian  YouTube
0,Lets be clear about these Neolithic farmers 
0,They were not as dark as  say  a modern Iraqi 
0,The Neolithic farmers who migrated into Europe originated in Anatolia 
0,According to Mathieson 2015  they had around a 30  incidence of blue eyes  versus around 25  for the Steppe populations  and carried the same mutations for light skin that the Steppe people did 
0,The native huntergatherers  on the other hand  show 100  incidence of blue eyes but do not have all the same mutations for light skin as the farmer and Steppe populations 
0,Lactose tolerance  again from Mathieson 2015  did not exist among either the Steppe pastoralists or the Neolithic farmers  but developed later amongst mixed groups  their study found the first evidence for lactose tolerance among the Bell Beaker culture  
0,Show her a William Pierce video on YouTube and then explain it to her 
0,Explain how liberals are liars and antiWhite and tell her about crime statistics 
